observed_at,card_id,psa10_population,psa9_population,total_population,psa_estimate_usd,source_url,verified_identity,notes
2026-08-13T21:00:58+09:00,umbreon-v-085,12286,,,514.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,tohoku-pikachu-260,24570,,,264.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,hiroshima-pikachu-261,23523,,,308.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,fukuoka-pikachu-289,32121,,,229.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,pikachu-promo-208,39661,,,348.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,detective-pikachu-098,48565,,,458.00,https://www.psacard.com/cert/158705975/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,pikachu-promo-323,15175,,,604.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,eevee-art-755,1180,,,397.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-13T21:00:58+09:00,pikachu-chr-073,32407,,,146.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-mcdonalds-020,284770,,,89.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-grey-felt-hat-085,49718,,,2795.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,charizard-ex-sir-199,28378,,,1468.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,mega-gengar-ex-240,33677,,,578.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,umbreon-ex-217,79036,,,6771.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,mega-darkrai-ex-114,2554,,,361.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-ex-234,31314,,,415.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-ex-764,6246,,,2257.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,rockets-mewtwo-ex-237,18862,,,231.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,charizard-ex-201,37553,,,637.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,charizard-ex-134,19899,,,431.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,mew-ex-347,26320,,,843.00,https://www.psacard.com/cert/123263015/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,charizard-ex-349,24391,,,391.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,mega-charizard-x-ex-110,49516,,,1038.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,giratina-v-111,13578,,,1908.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,rayquaza-vmax-083,2497,,,6622.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,rockets-giovanni-270,3234,,,90.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,giratina-vstar-261,29943,,,317.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,arceus-vstar-262,24564,,,208.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,umbreon-v-085,12297,,,512.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,tohoku-pikachu-260,24794,,,256.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,hiroshima-pikachu-261,23788,,,310.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,fukuoka-pikachu-289,32426,,,228.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-promo-208,39697,,,352.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-promo-323,15184,,,595.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,eevee-art-755,1193,,,326.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-14T21:00:58+09:00,pikachu-chr-073,32481,,,149.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-mcdonalds-020,285435,,,88.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-grey-felt-hat-085,49739,,,2826.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,charizard-ex-sir-199,28388,,,1477.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-sv-promo-001,76318,,,99.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,mega-gengar-ex-240,33789,,,585.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,umbreon-ex-217,79098,,,6776.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,mega-darkrai-ex-114,2632,,,357.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-ex-234,31444,,,416.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-ex-764,6269,,,2257.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,rockets-mewtwo-ex-237,18965,,,232.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,mega-dragonite-ex-246,26435,,,322.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,charizard-ex-201,37570,,,643.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,charizard-ex-134,19907,,,434.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,mew-ex-347,26334,,,845.00,https://www.psacard.com/cert/123263015/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,charizard-ex-349,24397,,,392.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,mega-charizard-x-ex-110,49619,,,1019.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,giratina-v-111,13581,,,1979.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,rayquaza-vmax-083,2498,,,6676.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,rockets-giovanni-270,3234,,,89.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,giratina-vstar-261,29955,,,315.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,arceus-vstar-262,24573,,,209.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,umbreon-v-085,12302,,,510.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,tohoku-pikachu-260,24860,,,259.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,hiroshima-pikachu-261,23932,,,307.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,fukuoka-pikachu-289,32555,,,228.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-promo-208,39721,,,340.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,detective-pikachu-098,48659,,,447.00,https://www.psacard.com/cert/158705975/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-promo-323,15190,,,603.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-15T21:00:58+09:00,pikachu-chr-073,32527,,,147.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-mcdonalds-020,285439,,,87.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-grey-felt-hat-085,49739,,,2807.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-sv-promo-001,76318,,,94.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,mega-gengar-ex-240,33800,,,582.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,mega-darkrai-ex-114,2633,,,363.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-ex-234,31462,,,404.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-ex-764,6272,,,2307.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,rockets-mewtwo-ex-237,18973,,,231.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,mega-dragonite-ex-246,26448,,,316.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,charizard-ex-201,37575,,,652.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,charizard-ex-134,19907,,,424.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,mew-ex-347,26336,,,840.00,https://www.psacard.com/cert/123263015/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,charizard-ex-349,24398,,,387.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,mega-charizard-x-ex-110,49626,,,1030.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,giratina-v-111,13582,,,1961.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,rayquaza-vmax-083,2498,,,6766.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,rockets-giovanni-270,3234,,,89.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,giratina-vstar-261,29956,,,315.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,arceus-vstar-262,24574,,,211.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,umbreon-v-085,12303,,,515.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,tohoku-pikachu-260,24866,,,260.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,hiroshima-pikachu-261,23937,,,310.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,fukuoka-pikachu-289,32561,,,226.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-promo-208,39722,,,354.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,detective-pikachu-098,48659,,,446.00,https://www.psacard.com/cert/158705975/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-promo-323,15191,,,609.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,eevee-art-755,1207,,,357.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-16T21:00:58+09:00,pikachu-chr-073,32527,,,148.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-mcdonalds-020,285668,,,87.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-grey-felt-hat-085,49739,,,2827.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,charizard-ex-sir-199,28388,,,1451.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-sv-promo-001,76385,,,96.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,mega-gengar-ex-240,33909,,,576.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,umbreon-ex-217,79153,,,6712.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,mega-darkrai-ex-114,2638,,,352.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-ex-234,31589,,,408.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-ex-764,6284,,,2322.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,mega-dragonite-ex-246,26576,,,318.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,charizard-ex-201,37593,,,655.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,charizard-ex-134,19918,,,423.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,charizard-ex-349,24410,,,387.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,mega-charizard-x-ex-110,49683,,,1025.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,giratina-v-111,13586,,,1952.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,rockets-giovanni-270,3235,,,94.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,arceus-vstar-262,24582,,,206.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,umbreon-v-085,12305,,,513.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,tohoku-pikachu-260,24941,,,262.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,hiroshima-pikachu-261,24007,,,317.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,fukuoka-pikachu-289,32705,,,227.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-promo-208,39749,,,342.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-promo-323,15199,,,586.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,eevee-art-755,1218,,,296.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:00:58+09:00,pikachu-chr-073,32577,,,157.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T21:29:57+09:00,umbreon-ex-217,79153,,,6712.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-mcdonalds-020,285668,,,87.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-grey-felt-hat-085,49739,,,2827.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,charizard-ex-sir-199,28388,,,1451.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-sv-promo-001,76385,,,96.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,mega-gengar-ex-240,33909,,,576.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,umbreon-ex-217,79153,,,6712.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,mega-darkrai-ex-114,2638,,,352.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-ex-234,31589,,,408.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-ex-764,6284,,,2322.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,rockets-mewtwo-ex-237,19089,,,229.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,mega-dragonite-ex-246,26576,,,318.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,charizard-ex-201,37593,,,655.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,charizard-ex-134,19918,,,423.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,mew-ex-347,26348,,,844.00,https://www.psacard.com/cert/123263015/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,charizard-ex-349,24410,,,387.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,mega-charizard-x-ex-110,49683,,,1025.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,giratina-v-111,13586,,,1952.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,rayquaza-vmax-083,2498,,,6683.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,rockets-giovanni-270,3235,,,94.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,giratina-vstar-261,29960,,,313.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,arceus-vstar-262,24582,,,206.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,umbreon-v-085,12305,,,513.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,tohoku-pikachu-260,24941,,,262.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,hiroshima-pikachu-261,24007,,,317.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,fukuoka-pikachu-289,32705,,,227.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-promo-208,39749,,,342.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,detective-pikachu-098,48667,,,450.00,https://www.psacard.com/cert/158705975/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-promo-323,15199,,,586.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,eevee-art-755,1218,,,296.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-17T22:17:25+09:00,pikachu-chr-073,32577,,,157.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-grey-felt-hat-085,49746,,,2807.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,charizard-ex-sir-199,28396,,,1487.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-sv-promo-001,76476,,,98.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,mega-gengar-ex-240,34090,,,578.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,umbreon-ex-217,79233,,,6781.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,mega-darkrai-ex-114,2715,,,358.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-ex-234,31760,,,413.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-ex-764,6317,,,2247.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,rockets-mewtwo-ex-237,19232,,,226.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,mega-dragonite-ex-246,26750,,,321.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,charizard-ex-201,37616,,,642.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,charizard-ex-134,19934,,,434.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,mew-ex-347,26369,,,843.00,https://www.psacard.com/cert/123263015/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,charizard-ex-349,24434,,,400.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,mega-charizard-x-ex-110,49767,,,1025.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,giratina-v-111,13590,,,1927.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,rayquaza-vmax-083,2498,,,6639.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,rockets-giovanni-270,3238,,,94.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,giratina-vstar-261,29980,,,320.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,arceus-vstar-262,24602,,,219.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,umbreon-v-085,12315,,,572.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,tohoku-pikachu-260,25034,,,271.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
